acquisition_order,location,location_order,instrument_scan_number,source,map_start_time,map_end_time,map_midpoint_time,relative_time_min,nominal_speed_um_per_s,measured_gap_speed_um_per_s,variant,baseline_method,dmin_nm,dmax_nm,safe_dmin_nm,detected_snap_max_nm,detected_snap_median_nm,snap_detected_pixels,minimum_pixels_per_fitted_bin,noise_floor_pN,hydro_speed_um_s,no_slip_correction_applied_to_pixels,lambda_D_apparent_nm,surface_potential_magnitude_apparent_mV,baseline_pN,r2,residual_rmse_pN,weighted_sse,soft_l1_cost,optimizer_success,optimizer_nfev,jacobian_rank,normalized_jacobian_condition,local_log_lambda_scale,local_log_potential_scale,local_lambda_potential_correlation,local_scale_interpretation,fit_quality_pass,quality_flags,n_points,force_signal_pN,two_start_costs,data_speed_groups,zero_speed_extrapolated,model,probe_radius_um,temperature_model_C
2,A,2,6,10-09-26/map-data-2026.09.10-13.23.02.584.jpk-force-map,2026-09-10T13:23:01.584000+02:00,2026-09-10T13:25:10.820000+02:00,2026-09-10T13:24:06.202000+02:00,3.7103249999999997,1.0,0.9843516830615893,no_slip_hydrodynamic,linear_then_no_slip_corrected,25.0,250.0,25.0,12.896634284798505,8.9130802891754,57,64,3.0,0.0,True,38.163947786238396,38.77397671848981,15.819004039495233,0.9693910682508187,27.77814545079158,1.7233732531268189,0.8340079081898544,True,24,3,4.171307886513802,0.09617560408764286,0.04842366307894904,-0.6058176983450589,spatial_weight_curvature_no_downscaling_not_experimental_CI,True,,46,679.6286321657684,0.834007908;0.834007938,1,False,nonlinear_pb_derjaguin,4.546848945303745,25.6
3,A,3,7,10-09-26/map-data-2026.09.10-13.28.52.066.jpk-force-map,2026-09-10T13:28:51.815000+02:00,2026-09-10T13:29:25.130000+02:00,2026-09-10T13:29:08.472500+02:00,8.748166666666666,4.0,3.9392611017175154,primary,linear_drift_corrected,25.0,250.0,25.0,14.103071923392356,8.328219770845266,46,64,3.0,0.0,False,37.96662438604686,38.399321531592605,10.874357738021336,0.9806820180658199,20.994737384712113,1.3330142198224686,0.650774293631883,True,30,3,3.763101241568924,0.10404510448111573,0.046849024485080604,-0.5355711359260609,spatial_weight_curvature_no_downscaling_not_experimental_CI,True,,46,636.1152041223413,0.650774295;0.650774294,1,False,nonlinear_pb_derjaguin,4.546848945303745,25.6
3,A,3,7,10-09-26/map-data-2026.09.10-13.28.52.066.jpk-force-map,2026-09-10T13:28:51.815000+02:00,2026-09-10T13:29:25.130000+02:00,2026-09-10T13:29:08.472500+02:00,8.748166666666666,4.0,3.9392611017175154,constant_baseline,far_constant_referenced,25.0,250.0,25.0,14.103071923392356,8.328219770845266,46,64,3.0,0.0,False,39.521935310217806,37.88237492170031,-6.876874201042789,0.9645777698555004,28.75705740534323,2.3537549967923046,1.1314555917234441,True,9,3,5.102989326896021,0.07186589061410298,0.045341725080454365,-0.6851847352232018,spatial_weight_curvature_no_downscaling_not_experimental_CI,True,,46,646.1999815581852,1.13145559;1.13145559,1,False,nonlinear_pb_derjaguin,4.546848945303745,25.6
3,A,3,7,10-09-26/map-data-2026.09.10-13.28.52.066.jpk-force-map,2026-09-10T13:28:51.815000+02:00,2026-09-10T13:29:25.130000+02:00,2026-09-10T13:29:08.472500+02:00,8.748166666666666,4.0,3.9392611017175154,lower_plus_10nm,linear_drift_corrected,35.0,250.0,25.0,14.103071923392356,8.328219770845266,46,64,3.0,0.0,False,39.12954382504292,37.850739610327075,9.948750990018192,0.9925572189566028,9.855076729144155,0.8439192858950417,0.4161584409629231,True,19,3,4.141407654173626,0.1148994079624252,0.05057014474962558,-0.5766782278486888,spatial_weight_curvature_no_downscaling_not_experimental_CI,True,,44,460.87658415107126,0.416158441;0.416158441,1,False,nonlinear_pb_derjaguin,4.546848945303745,25.6
3,A,3,7,10-09-26/map-data-2026.09.10-13.28.52.066.jpk-force-map,2026-09-10T13:28:51.815000+02:00,2026-09-10T13:29:25.130000+02:00,2026-09-10T13:29:08.472500+02:00,8.748166666666666,4.0,3.9392611017175154,upper_200nm,linear_drift_corrected,25.0,200.0,25.0,14.103071923392356,8.328219770845266,46,64,3.0,0.0,False,35.680672730287725,38.475087708848264,16.615599084434738,0.9866346499866873,18.31032329112453,0.6779266605462878,0.33328854101903826,True,12,3,4.598363307483658,0.12336802734446976,0.05011036068799163,-0.48715265178889944,spatial_weight_curvature_no_downscaling_not_experimental_CI,True,,36,624.1753115286679,0.333288541;0.333288541,1,False,nonlinear_pb_derjaguin,4.546848945303745,25.6
3,A,3,7,10-09-26/map-data-2026.09.10-13.28.52.066.jpk-force-map,2026-09-10T13:28:51.815000+02:00,2026-09-10T13:29:25.130000+02:00,2026-09-10T13:29:08.472500+02:00,8.748166666666666,4.0,3.9392611017175154,common_150_250nm,linear_drift_corrected,150.0,250.0,25.0,14.103071923392356,8.328219770845266,46,64,3.0,0.0,False,55.55477915235385,30.547582631213714,1.69361841717224,0.9777247225936578,1.4559744661250202,0.09613191526328842,0.047908829509588635,True,41,3,29.725800992714895,1.42260555964991,0.8479794761671123,-0.9602845573539485,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,21,31.15969810503148,0.0479088295;2.34448937,1,False,nonlinear_pb_derjaguin,4.546848945303745,25.6
3,A,3,7,10-09-26/map-data-2026.09.10-13.28.52.066.jpk-force-map,2026-09-10T13:28:51.815000+02:00,2026-09-10T13:29:25.130000+02:00,2026-09-10T13:29:08.472500+02:00,8.748166666666666,4.0,3.9392611017175154,no_slip_hydrodynamic,linear_then_no_slip_corrected,25.0,250.0,25.0,14.103071923392356,8.328219770845266,46,64,3.0,0.0,True,37.38515834576178,37.022220522186444,8.071620554269959,0.9832281005719151,18.16942990544235,1.0506404693446383,0.5158353853508495,True,16,3,3.711436996926602,0.11034463899772282,0.05062957800553593,-0.5446973622072818,spatial_weight_curvature_no_downscaling_not_experimental_CI,True,,46,588.1380973458675,0.515835385;0.515835385,1,False,nonlinear_pb_derjaguin,4.546848945303745,25.6
4,A,4,8,10-09-26/map-data-2026.09.10-13.31.44.751.jpk-force-map,2026-09-10T13:31:44.500000+02:00,2026-09-10T13:32:17.816000+02:00,2026-09-10T13:32:01.158000+02:00,11.626258333333334,4.0,3.940914791787354,primary,linear_drift_corrected,25.0,250.0,25.0,14.166600290043327,9.064139947711372,43,64,3.0,0.0,False,36.325829951509704,38.96028590202619,3.5267183992986335,0.9819525395237376,21.06537328372029,1.8137883474821646,0.8820563541671047,True,17,3,3.7456414292439573,0.09464570035782795,0.04533175484819538,-0.5491898414539926,spatial_weight_curvature_no_downscaling_not_experimental_CI,True,,46,664.5136315588603,0.882056354;0.882056354,1,False,nonlinear_pb_derjaguin,4.546848945303745,25.6
4,A,4,8,10-09-26/map-data-2026.09.10-13.31.44.751.jpk-force-map,2026-09-10T13:31:44.500000+02:00,2026-09-10T13:32:17.816000+02:00,2026-09-10T13:32:01.158000+02:00,11.626258333333334,4.0,3.940914791787354,constant_baseline,far_constant_referenced,25.0,250.0,25.0,14.166600290043327,9.064139947711372,43,64,3.0,0.0,False,38.31887594628639,38.09591086621985,-7.009201531610387,0.972176898354793,25.445183367338224,1.8617365642599388,0.9011626519435909,True,15,3,4.545587798759526,0.07424994173306627,0.044514992823433144,-0.6581125935175204,spatial_weight_curvature_no_downscaling_not_experimental_CI,True,,46,645.141521283442,0.901162652;0.901162652,1,False,nonlinear_pb_derjaguin,4.546848945303745,25.6
4,A,4,8,10-09-26/map-data-2026.09.10-13.31.44.751.jpk-force-map,2026-09-10T13:31:44.500000+02:00,2026-09-10T13:32:17.816000+02:00,2026-09-10T13:32:01.158000+02:00,11.626258333333334,4.0,3.940914791787354,lower_plus_10nm,linear_drift_corrected,35.0,250.0,25.0,14.166600290043327,9.064139947711372,43,64,3.0,0.0,False,37.6283599927853,38.29700088382735,2.3801634386873975,0.9923584069785729,10.264420950064133,1.2252515714227266,0.6029770194145125,True,19,3,4.195540980666489,0.10685672184168692,0.049568233608046894,-0.5986320986789236,spatial_weight_curvature_no_downscaling_not_experimental_CI,True,,44,472.25109976831544,0.602977019;0.602977019,1,False,nonlinear_pb_derjaguin,4.546848945303745,25.6
4,A,4,8,10-09-26/map-data-2026.09.10-13.31.44.751.jpk-force-map,2026-09-10T13:31:44.500000+02:00,2026-09-10T13:32:17.816000+02:00,2026-09-10T13:32:01.158000+02:00,11.626258333333334,4.0,3.940914791787354,upper_200nm,linear_drift_corrected,25.0,200.0,25.0,14.166600290043327,9.064139947711372,43,64,3.0,0.0,False,34.53193201023116,39.027938151648534,8.515872417442157,0.9863211031444744,19.30838840683807,1.2107178275605954,0.5918952350597801,True,16,3,4.5319302092160045,0.11308441043283171,0.04790701426480823,-0.5021122719503914,spatial_weight_curvature_no_downscaling_not_experimental_CI,True,,36,654.7507325808722,0.591895235;0.591895235,1,False,nonlinear_pb_derjaguin,4.546848945303745,25.6
4,A,4,8,10-09-26/map-data-2026.09.10-13.31.44.751.jpk-force-map,2026-09-10T13:31:44.500000+02:00,2026-09-10T13:32:17.816000+02:00,2026-09-10T13:32:01.158000+02:00,11.626258333333334,4.0,3.940914791787354,common_150_250nm,linear_drift_corrected,150.0,250.0,25.0,14.166600290043327,9.064139947711372,43,64,3.0,0.0,False,56.42692806178835,28.962260844915395,-6.313377667102783,0.9663437728013302,1.6659800827136912,0.1368075145965704,0.06817649084456745,True,36,3,50.759505236477224,2.6111879638679363,1.6488488949981734,-0.9883334413320902,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,21,28.2877841059721,0.0681764908;2.08651974,1,False,nonlinear_pb_derjaguin,4.546848945303745,25.6
4,A,4,8,10-09-26/map-data-2026.09.10-13.31.44.751.jpk-force-map,2026-09-10T13:31:44.500000+02:00,2026-09-10T13:32:17.816000+02:00,2026-09-10T13:32:01.158000+02:00,11.626258333333334,4.0,3.940914791787354,no_slip_hydrodynamic,linear_then_no_slip_corrected,25.0,250.0,25.0,14.166600290043327,9.064139947711372,43,64,3.0,0.0,True,35.811069542247125,37.57656250711255,0.48922956591530353,0.9837242910289461,18.63171024093845,1.4799340499946159,0.7236002211460804,True,8,3,3.730922106553778,0.10164595412433186,0.04907327361160758,-0.5608116306375992,spatial_weight_curvature_no_downscaling_not_experimental_CI,True,,46,616.7353662181862,0.723600221;0.723600221,1,False,nonlinear_pb_derjaguin,4.546848945303745,25.6
5,A,5,9,10-09-26/map-data-2026.09.10-13.34.13.108.jpk-force-map,2026-09-10T13:34:12.107000+02:00,2026-09-10T13:36:21.383000+02:00,2026-09-10T13:35:16.745000+02:00,14.886041666666667,1.0,0.9848614761320538,primary,linear_drift_corrected,25.0,250.0,25.0,14.726186510374577,9.236570947018564,46,64,3.0,0.0,False,36.97479497251466,39.69089340977832,3.9920702793077485,0.9889275385629999,16.57232061206153,0.6846547092008808,0.33746424574641876,True,8,3,3.826965289212551,0.10444623252707716,0.04893173450880494,-0.5617812784698788,spatial_weight_curvature_no_downscaling_not_experimental_CI,True,,46,656.1294057304965,0.337464246;0.337491699,1,False,nonlinear_pb_derjaguin,4.546848945303745,25.6
5,A,5,9,10-09-26/map-data-2026.09.10-13.34.13.108.jpk-force-map,2026-09-10T13:34:12.107000+02:00,2026-09-10T13:36:21.383000+02:00,2026-09-10T13:35:16.745000+02:00,14.886041666666667,1.0,0.9848614761320538,constant_baseline,far_constant_referenced,25.0,250.0,25.0,14.726186510374577,9.236570947018564,46,64,3.0,0.0,False,38.89170701941788,38.2392676740587,-9.894057768712393,0.9704093656466661,26.459834138433035,2.239800747190704,1.0762721565103444,True,17,3,4.760109613801854,0.06208097218109588,0.04252504871059942,-0.7113684486151501,spatial_weight_curvature_no_downscaling_not_experimental_CI,True,,46,647.3448228274616,1.07627216;1.07627216,1,False,nonlinear_pb_derjaguin,4.546848945303745,25.6
5,A,5,9,10-09-26/map-data-2026.09.10-13.34.13.108.jpk-force-map,2026-09-10T13:34:12.107000+02:00,2026-09-10T13:36:21.383000+02:00,2026-09-10T13:35:16.745000+02:00,14.886041666666667,1.0,0.9848614761320538,lower_plus_10nm,linear_drift_corrected,35.0,250.0,25.0,14.726186510374577,9.236570947018564,46,64,3.0,0.0,False,37.96014504363979,39.18388761537094,3.1174880934522924,0.9976457510594657,5.799247524963504,0.38477032936152206,0.19146589538510916,True,17,3,4.242720882083863,0.11710406536440518,0.05378174290155951,-0.6189339625569721,spatial_weight_curvature_no_downscaling_not_experimental_CI,True,,44,467.118707289727,0.191465895;0.191465895,1,False,nonlinear_pb_derjaguin,4.546848945303745,25.6
5,A,5,9,10-09-26/map-data-2026.09.10-13.34.13.108.jpk-force-map,2026-09-10T13:34:12.107000+02:00,2026-09-10T13:36:21.383000+02:00,2026-09-10T13:35:16.745000+02:00,14.886041666666667,1.0,0.9848614761320538,upper_200nm,linear_drift_corrected,25.0,200.0,25.0,14.726186510374577,9.236570947018564,46,64,3.0,0.0,False,35.703828969396774,39.6783373934951,8.091053562614084,0.9907529599771157,15.892072011280067,0.43848318233528116,0.2165287588804239,True,19,3,4.884179740639488,0.1261373609608754,0.05109892205419018,-0.4591536438182869,spatial_weight_curvature_no_downscaling_not_experimental_CI,True,,36,645.7639332127982,0.216528759;0.216528759,1,False,nonlinear_pb_derjaguin,4.546848945303745,25.6
5,A,5,9,10-09-26/map-data-2026.09.10-13.34.13.108.jpk-force-map,2026-09-10T13:34:12.107000+02:00,2026-09-10T13:36:21.383000+02:00,2026-09-10T13:35:16.745000+02:00,14.886041666666667,1.0,0.9848614761320538,common_150_250nm,linear_drift_corrected,150.0,250.0,25.0,14.726186510374577,9.236570947018564,46,64,3.0,0.0,False,56.311025415173376,28.45256375340071,-4.130644923780391,0.977455618591366,1.305315094158193,0.05747622290889757,0.028695026260380008,True,37,3,44.49082229125384,3.1416522244522396,2.1123703747373033,-0.986037226292283,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,21,29.492911004902112,0.0286950263;1.10134315,1,False,nonlinear_pb_derjaguin,4.546848945303745,25.6
5,A,5,9,10-09-26/map-data-2026.09.10-13.34.13.108.jpk-force-map,2026-09-10T13:34:12.107000+02:00,2026-09-10T13:36:21.383000+02:00,2026-09-10T13:35:16.745000+02:00,14.886041666666667,1.0,0.9848614761320538,no_slip_hydrodynamic,linear_then_no_slip_corrected,25.0,250.0,25.0,14.726186510374577,9.236570947018564,46,64,3.0,0.0,True,36.85937949265084,39.35405628614484,3.257224028875825,0.9893719859342869,15.959052724153254,0.6412660994841233,0.31638564515991985,True,8,3,3.8200670532698413,0.10607091001004046,0.04974103075927772,-0.5620977482806229,spatial_weight_curvature_no_downscaling_not_experimental_CI,True,,46,644.1102124317117,0.316385645;0.316385645,1,False,nonlinear_pb_derjaguin,4.546848945303745,25.6
6,A,6,10,10-09-26/map-data-2026.09.10-13.38.36.025.jpk-force-map,2026-09-10T13:38:35.524000+02:00,2026-09-10T13:39:40.828000+02:00,2026-09-10T13:39:08.176000+02:00,18.743225,2.0,1.9700085263745484,primary,linear_drift_corrected,20.0,250.0,20.0,12.394675284555992,8.96114589379448,39,64,3.0,0.0,False,36.72701808000833,38.83978218869349,4.657102844979084,0.9679459034270917,31.93728695291736,1.5557807586813341,0.7483716790664818,True,22,3,3.4451166741049852,0.10761965513450253,0.04717002576365973,-0.47861021341716276,spatial_weight_curvature_no_downscaling_not_experimental_CI,True,,47,769.1503526911524,0.748371688;0.748371679,1,False,nonlinear_pb_derjaguin,4.546848945303745,25.6
6,A,6,10,10-09-26/map-data-2026.09.10-13.38.36.025.jpk-force-map,2026-09-10T13:38:35.524000+02:00,2026-09-10T13:39:40.828000+02:00,2026-09-10T13:39:08.176000+02:00,18.743225,2.0,1.9700085263745484,constant_baseline,far_constant_referenced,20.0,250.0,20.0,12.394675284555992,8.96114589379448,39,64,3.0,0.0,False,38.9439090717887,38.66218670477231,-10.478387771478046,0.9585138889480769,36.410917344267986,2.468368654638135,1.1863499993724462,True,8,3,4.584229550940123,0.06666534138086273,0.04205544997116095,-0.663664886485356,spatial_weight_curvature_no_downscaling_not_experimental_CI,True,,47,761.4325400624759,1.18635;1.18635373,1,False,nonlinear_pb_derjaguin,4.546848945303745,25.6
6,A,6,10,10-09-26/map-data-2026.09.10-13.38.36.025.jpk-force-map,2026-09-10T13:38:35.524000+02:00,2026-09-10T13:39:40.828000+02:00,2026-09-10T13:39:08.176000+02:00,18.743225,2.0,1.9700085263745484,lower_plus_10nm,linear_drift_corrected,30.0,250.0,20.0,12.394675284555992,8.96114589379448,39,64,3.0,0.0,False,38.25637411017927,38.156485625126706,3.319445177148681,0.9870700367444911,14.894266654564392,0.77993184385673,0.3820616956459757,True,17,3,3.7802807498065136,0.11979148280086539,0.05050144235281599,-0.515832813989974,spatial_weight_curvature_no_downscaling_not_experimental_CI,True,,45,537.4388011964099,0.382061696;0.382061696,1,False,nonlinear_pb_derjaguin,4.546848945303745,25.6
6,A,6,10,10-09-26/map-data-2026.09.10-13.38.36.025.jpk-force-map,2026-09-10T13:38:35.524000+02:00,2026-09-10T13:39:40.828000+02:00,2026-09-10T13:39:08.176000+02:00,18.743225,2.0,1.9700085263745484,upper_200nm,linear_drift_corrected,20.0,200.0,20.0,12.394675284555992,8.96114589379448,39,64,3.0,0.0,False,35.221085865365794,38.790540098339065,9.36490390860256,0.9713391131738824,31.858560310187784,1.2583759161818826,0.6095903099296307,True,10,3,4.277255834252437,0.12831178929708398,0.04926204033336242,-0.3677948395406264,spatial_weight_curvature_no_downscaling_not_experimental_CI,True,,37,758.3577475297267,0.60959031;0.60959031,1,False,nonlinear_pb_derjaguin,4.546848945303745,25.6
6,A,6,10,10-09-26/map-data-2026.09.10-13.38.36.025.jpk-force-map,2026-09-10T13:38:35.524000+02:00,2026-09-10T13:39:40.828000+02:00,2026-09-10T13:39:08.176000+02:00,18.743225,2.0,1.9700085263745484,common_150_250nm,linear_drift_corrected,150.0,250.0,20.0,12.394675284555992,8.96114589379448,39,64,3.0,0.0,False,36.77454692963374,45.34301843984315,1.3952529481086793,0.9804060582091092,1.2470783752447556,0.04548323908778871,0.02270736535734663,True,36,3,29.433562524939124,1.570324394976642,2.5933611818605433,-0.9895335485394899,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,21,30.89133680105912,0.0227073654;1.12217863,1,False,nonlinear_pb_derjaguin,4.546848945303745,25.6
6,A,6,10,10-09-26/map-data-2026.09.10-13.38.36.025.jpk-force-map,2026-09-10T13:38:35.524000+02:00,2026-09-10T13:39:40.828000+02:00,2026-09-10T13:39:08.176000+02:00,18.743225,2.0,1.9700085263745484,no_slip_hydrodynamic,linear_then_no_slip_corrected,20.0,250.0,20.0,12.394675284555992,8.96114589379448,39,64,3.0,0.0,True,36.44338570591292,38.1491948750095,3.236373005275139,0.9700465180791893,29.738386007969854,1.3927981139704935,0.6733988837541571,True,8,3,3.4344675997515925,0.11128398502922877,0.04930760575322121,-0.4940721765608382,spatial_weight_curvature_no_downscaling_not_experimental_CI,True,,47,738.3888571842854,0.673398884;0.673406711,1,False,nonlinear_pb_derjaguin,4.546848945303745,25.6
