acquisition_order,block,source,map_start_time,map_end_time,map_midpoint_time,nominal_speed_um_per_s,variant,baseline_method,dmin_nm,dmax_nm,safe_dmin_nm,detected_snap_max_nm,detected_snap_median_nm,detected_snap_p95_nm,snap_detected_pixels,minimum_pixels_per_fitted_bin,noise_floor_pN,hydro_speed_um_s,no_slip_correction_applied_to_pixels,lambda_D_apparent_nm,surface_potential_magnitude_apparent_mV,baseline_pN,r2,residual_rmse_pN,weighted_sse,soft_l1_cost,optimizer_success,optimizer_nfev,jacobian_rank,normalized_jacobian_condition,local_log_lambda_scale,local_log_potential_scale,local_lambda_potential_correlation,local_scale_interpretation,fit_quality_pass,quality_flags,n_points,force_signal_pN,two_start_costs,data_speed_groups,zero_speed_extrapolated,model,probe_radius_um,temperature_model_C
2,1,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.18.11.440.jpk-force-map,2026-09-08T15:18:10.439000+02:00,2026-09-08T15:20:19.747000+02:00,2026-09-08T15:19:15.093000+02:00,1.0,common_80_250nm,linear_drift_corrected,80.0,250.0,45,35.15222269453039,23.419882821840044,28.786519229894523,63,64,6.333155378768014,0.0,False,10.595731887135912,249.9999999999997,16.326603965980887,0.44421882813536406,4.7926544995638585,0.03158923867993161,0.01578647830923119,True,18,3,27.13027923908097,14.01667111567002,626.1538773762195,-0.9966915294509284,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,parameter_boundary;r2_below_0.70;weak_signal;broad_local_parameter_scale,35,17.712682362820065,0.0157864783;0.0157864783,1,False,nonlinear_pb_derjaguin,4.54685,25.6
2,1,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.18.11.440.jpk-force-map,2026-09-08T15:18:10.439000+02:00,2026-09-08T15:20:19.747000+02:00,2026-09-08T15:19:15.093000+02:00,1.0,no_slip_hydrodynamic,linear_then_no_slip_corrected,45.0,250.0,45,35.15222269453039,23.419882821840044,28.786519229894523,63,64,6.441091676802773,0.0,True,14.32750350523039,41.94260865586964,14.77897730798606,0.9803729209049953,5.154405610866007,0.04120805621579295,0.020592007489716346,True,33,3,10.39834101726689,1.4898630763348164,2.0288243980621257,-0.9761848730409313,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,42,166.93586652184217,0.0205920655;0.0205920075,1,False,nonlinear_pb_derjaguin,4.54685,25.6
3,1,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:28.878000+02:00,2026-09-08T15:21:02.208000+02:00,2026-09-08T15:20:45.543000+02:00,4.0,primary,linear_drift_corrected,50.0,250.0,50,37.52556539152271,29.464424225127388,34.864650465653774,64,64,4.397500459496104,0.0,False,17.278351641302628,37.34165333078305,40.2412642860169,0.9897572742599058,3.3531273255025504,0.02452907980935583,0.012260019621532114,True,19,3,9.193340048549166,1.2625266603992749,1.4816892564690987,-0.9672214856364499,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,41,151.71321943588956,0.0122600196;0.979072331,1,False,nonlinear_pb_derjaguin,4.54685,25.6
3,1,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:28.878000+02:00,2026-09-08T15:21:02.208000+02:00,2026-09-08T15:20:45.543000+02:00,4.0,constant_baseline,far_constant_referenced,50.0,250.0,50,37.52556539152271,29.464424225127388,34.864650465653774,64,64,5.210714532196635,0.0,False,18.55350330525951,35.196048520507915,61.57217315832376,0.9537833768604905,7.561366048570493,1.4634036303061262,0.7203963051662343,True,37,3,8.575678963124618,0.3145720462497687,0.3152481795851902,-0.9563535421469824,spatial_weight_curvature_no_downscaling_not_experimental_CI,True,,41,175.74696183389307,0.720482974;0.720396305,1,False,nonlinear_pb_derjaguin,4.54685,25.6
3,1,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:28.878000+02:00,2026-09-08T15:21:02.208000+02:00,2026-09-08T15:20:45.543000+02:00,4.0,lower_plus_10nm,linear_drift_corrected,60.0,250.0,50,37.52556539152271,29.464424225127388,34.864650465653774,64,64,4.397500459496104,0.0,False,18.332524980139542,33.944479966027146,40.07400889116552,0.9697894740235762,3.3129477995619734,0.02283407402115434,0.011412635646765201,True,22,3,11.633667873683596,2.461565438282101,3.2602812662285863,-0.9790564174777213,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,39,82.975654807803,0.0114126356;0.0114126357,1,False,nonlinear_pb_derjaguin,4.54685,25.6
3,1,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:28.878000+02:00,2026-09-08T15:21:02.208000+02:00,2026-09-08T15:20:45.543000+02:00,4.0,upper_200nm,linear_drift_corrected,50.0,200.0,50,37.52556539152271,29.464424225127388,34.864650465653774,64,64,4.397500459496104,0.0,False,17.448753140045074,37.03007254346883,39.772248276546065,0.991733215564099,3.353733202476199,0.017135202306131296,0.008564640170416693,True,15,3,9.372881693895287,1.3326416735498319,1.4431271982674887,-0.9629620801502975,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,31,152.18158935954557,0.00856464017;0.00856464017,1,False,nonlinear_pb_derjaguin,4.54685,25.6
3,1,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:28.878000+02:00,2026-09-08T15:21:02.208000+02:00,2026-09-08T15:20:45.543000+02:00,4.0,common_80_250nm,linear_drift_corrected,80.0,250.0,50,37.52556539152271,29.464424225127388,34.864650465653774,64,64,4.397500459496104,0.0,False,21.137891314179914,25.605168342588893,39.92256893064499,0.774149127097318,3.34743028924728,0.021358426735963224,0.010674973401833432,True,31,3,16.66269146796332,8.704219547625854,13.88049564180903,-0.9889630995575176,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,35,24.830488008067036,0.0106749734;0.0106764207,1,False,nonlinear_pb_derjaguin,4.54685,25.6
3,1,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.20.29.129.jpk-force-map,2026-09-08T15:20:28.878000+02:00,2026-09-08T15:21:02.208000+02:00,2026-09-08T15:20:45.543000+02:00,4.0,no_slip_hydrodynamic,linear_then_no_slip_corrected,50.0,250.0,50,37.52556539152271,29.464424225127388,34.864650465653774,64,64,4.802451457555532,0.0,True,15.028695011310996,40.68417909373775,35.7772613014865,0.9841383284149994,3.5653571173393317,0.02774115413021381,0.013864199520490006,True,28,3,11.724394741878145,1.611831100554489,2.3139262060376273,-0.9808173186936663,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,41,130.85526348518715,0.0138641995;0.721428466,1,False,nonlinear_pb_derjaguin,4.54685,25.6
4,1,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.21.06.677.jpk-force-map,2026-09-08T15:21:06.427000+02:00,2026-09-08T15:21:39.756000+02:00,2026-09-08T15:21:23.091500+02:00,4.0,primary,linear_drift_corrected,50.0,250.0,50,39.12294137599144,30.91582195455245,36.332357202151286,64,63,3.413328031592718,0.0,False,16.088863957915965,41.31529571184459,-1.4628743748522233,0.98275187954666,4.458186677537114,0.05793605945952061,0.02893051512363698,True,19,3,11.102471755709171,1.3013396572378575,1.7471429094556898,-0.9784243999584881,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,41,168.32514416711192,0.0289305151;0.028930516,1,False,nonlinear_pb_derjaguin,4.54685,25.6
4,1,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.21.06.677.jpk-force-map,2026-09-08T15:21:06.427000+02:00,2026-09-08T15:21:39.756000+02:00,2026-09-08T15:21:23.091500+02:00,4.0,constant_baseline,far_constant_referenced,50.0,250.0,50,39.12294137599144,30.91582195455245,36.332357202151286,64,63,4.199737635089015,0.0,False,18.99959217171341,36.26963118393346,57.401897240001276,0.9781262500877309,5.6907389862333595,0.9726812111258414,0.4799106144366916,True,15,3,7.852722422466519,0.30000862084773794,0.33739062849957985,-0.9491065700219994,spatial_weight_curvature_no_downscaling_not_experimental_CI,True,,41,190.34306019930554,0.479910614;0.479910614,1,False,nonlinear_pb_derjaguin,4.54685,25.6
4,1,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.21.06.677.jpk-force-map,2026-09-08T15:21:06.427000+02:00,2026-09-08T15:21:39.756000+02:00,2026-09-08T15:21:23.091500+02:00,4.0,lower_plus_10nm,linear_drift_corrected,60.0,250.0,50,39.12294137599144,30.91582195455245,36.332357202151286,64,64,3.413328031592718,0.0,False,19.438129782002342,30.74126635472419,-2.101840906105166,0.946710971591089,4.183275481385052,0.049575993797664544,0.024758474633580496,True,21,3,9.937136327289053,2.2537637648009485,2.8187582958780495,-0.9704715556402527,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,39,85.31152659577235,0.0247584746;0.323578127,1,False,nonlinear_pb_derjaguin,4.54685,25.6
4,1,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.21.06.677.jpk-force-map,2026-09-08T15:21:06.427000+02:00,2026-09-08T15:21:39.756000+02:00,2026-09-08T15:21:23.091500+02:00,4.0,upper_200nm,linear_drift_corrected,50.0,200.0,50,39.12294137599144,30.91582195455245,36.332357202151286,64,63,3.413328031592718,0.0,False,14.736224980899474,45.85251738861353,1.9191268415325768,0.9941497978136589,2.8219873823008954,0.01407171250647397,0.007033928473450413,True,26,3,12.897649650152148,1.4113426689932567,2.1155823240062803,-0.9826028802722201,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,31,159.9653831666496,0.00703392847;0.962319305,1,False,nonlinear_pb_derjaguin,4.54685,25.6
4,1,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.21.06.677.jpk-force-map,2026-09-08T15:21:06.427000+02:00,2026-09-08T15:21:39.756000+02:00,2026-09-08T15:21:23.091500+02:00,4.0,common_80_250nm,linear_drift_corrected,80.0,250.0,50,39.12294137599144,30.91582195455245,36.332357202151286,64,64,3.413328031592718,0.0,False,68.31519222420447,13.772875890063315,-8.894848291896716,0.7080618128065468,4.261719523330868,0.03902062003164849,0.019496314996568564,True,29,3,10.584924989876976,9.042533996015884,2.0882825601698842,0.6549813645721748,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,35,35.79598429850215,0.019496315;0.0195009478,1,False,nonlinear_pb_derjaguin,4.54685,25.6
4,1,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.21.06.677.jpk-force-map,2026-09-08T15:21:06.427000+02:00,2026-09-08T15:21:39.756000+02:00,2026-09-08T15:21:23.091500+02:00,4.0,no_slip_hydrodynamic,linear_then_no_slip_corrected,50.0,250.0,50,39.12294137599144,30.91582195455245,36.332357202151286,64,63,3.729680479094801,0.0,True,13.53902721087045,48.7468929168603,-5.968837525015417,0.9843939731175577,3.639868802229123,0.03881258951880703,0.01938839852937857,True,8,3,13.827120109799448,1.5132892431951095,2.7158097073463994,-0.9868280263977779,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,41,147.05044550474778,0.0193883985;0.0193883985,1,False,nonlinear_pb_derjaguin,4.54685,25.6
5,1,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.21.58.335.jpk-force-map,2026-09-08T15:21:57.334000+02:00,2026-09-08T15:24:06.641000+02:00,2026-09-08T15:23:01.987500+02:00,1.0,primary,linear_drift_corrected,55.0,250.0,55,43.065507326154254,33.07037243393227,39.25404024206279,64,64,3.9271629954391982,0.0,False,27.956631709771994,23.28256163367385,25.86720571720411,0.8933260926234724,8.019439963181274,0.16053029303441493,0.08003788458074013,True,35,3,5.851435226911403,1.739365138234178,1.090579079441678,-0.8767175474942184,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,40,110.24222023537064,0.0800827904;0.0800378846,1,False,nonlinear_pb_derjaguin,4.54685,25.6
5,1,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.21.58.335.jpk-force-map,2026-09-08T15:21:57.334000+02:00,2026-09-08T15:24:06.641000+02:00,2026-09-08T15:23:01.987500+02:00,1.0,constant_baseline,far_constant_referenced,55.0,250.0,55,43.065507326154254,33.07037243393227,39.25404024206279,64,64,3.4924698469791498,0.0,False,22.71476539804639,28.38629369725686,53.078137001928944,0.9641224760368927,5.031798373736805,0.6242164776075729,0.30922390831477853,True,18,3,7.591212291285758,0.49628994612565336,0.46853029821063125,-0.9414607047861664,spatial_weight_curvature_no_downscaling_not_experimental_CI,True,,40,122.03996917872549,0.309223908;0.309226529,1,False,nonlinear_pb_derjaguin,4.54685,25.6
5,1,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.21.58.335.jpk-force-map,2026-09-08T15:21:57.334000+02:00,2026-09-08T15:24:06.641000+02:00,2026-09-08T15:23:01.987500+02:00,1.0,lower_plus_10nm,linear_drift_corrected,65.0,250.0,55,43.065507326154254,33.07037243393227,39.25404024206279,64,64,3.9271629954391982,0.0,False,43.81972854298819,18.355104847109892,21.82630887125383,0.8113135913914903,7.456970498275029,0.1359297170351501,0.06778338212857449,True,28,3,5.797596663217252,2.9672475312540536,0.9084929105917603,-0.5830612962605809,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,38,69.12283962381119,0.0677833821;0.0677833845,1,False,nonlinear_pb_derjaguin,4.54685,25.6
5,1,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.21.58.335.jpk-force-map,2026-09-08T15:21:57.334000+02:00,2026-09-08T15:24:06.641000+02:00,2026-09-08T15:23:01.987500+02:00,1.0,upper_200nm,linear_drift_corrected,55.0,200.0,55,43.065507326154254,33.07037243393227,39.25404024206279,64,64,3.9271629954391982,0.0,False,21.137887668691945,27.46015509924563,32.13608714123578,0.9252893939308282,6.744107217986608,0.08587761708080771,0.042849487161768396,True,18,3,8.742823850342159,2.0366070562280805,1.952036875058081,-0.9507308959395259,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,30,104.84352324324736,0.0428494872;0.0428803079,1,False,nonlinear_pb_derjaguin,4.54685,25.6
5,1,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.21.58.335.jpk-force-map,2026-09-08T15:21:57.334000+02:00,2026-09-08T15:24:06.641000+02:00,2026-09-08T15:23:01.987500+02:00,1.0,common_80_250nm,linear_drift_corrected,80.0,250.0,55,43.065507326154254,33.07037243393227,39.25404024206279,64,64,3.9271629954391982,0.0,False,92.11387793172375,18.668717280221326,9.985753408590911,0.690788920847956,7.117195081803013,0.11603170711596074,0.057879572010764546,True,35,3,20.960121741650195,8.243806985059882,3.6128417670550643,0.9570122474724105,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,r2_below_0.70;broad_local_parameter_scale,35,43.17617063766164,0.0579474145;0.057879572,1,False,nonlinear_pb_derjaguin,4.54685,25.6
5,1,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.21.58.335.jpk-force-map,2026-09-08T15:21:57.334000+02:00,2026-09-08T15:24:06.641000+02:00,2026-09-08T15:23:01.987500+02:00,1.0,no_slip_hydrodynamic,linear_then_no_slip_corrected,55.0,250.0,55,43.065507326154254,33.07037243393227,39.25404024206279,64,64,3.7838639700974275,0.0,True,26.249010361263885,23.519625984223104,25.318789153139658,0.8858711926144565,7.905664432107085,0.15722218119202613,0.07839159182002597,True,19,3,7.127112146680858,2.0302677575799994,1.4522491528812824,-0.9243312226514285,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,40,105.59700309801175,0.0783915918;0.0784131234,1,False,nonlinear_pb_derjaguin,4.54685,25.6
6,1,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.029000+02:00,2026-09-08T15:25:54.359000+02:00,2026-09-08T15:25:21.694000+02:00,2.0,primary,linear_drift_corrected,65.0,250.0,65,54.48820791047674,38.05369574326883,45.3938129008193,64,64,3.0,0.0,False,28.813377721794485,26.518071809004727,10.967104665339123,0.9235355876024228,6.350267709092263,0.043324732779880776,0.021642584847758384,True,14,3,7.360978917839168,2.9613431627234115,2.2710421973777883,-0.9282471908195934,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,38,97.15198084806092,0.0216425848;0.0216425955,1,False,nonlinear_pb_derjaguin,4.54685,25.6
6,1,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.029000+02:00,2026-09-08T15:25:54.359000+02:00,2026-09-08T15:25:21.694000+02:00,2.0,constant_baseline,far_constant_referenced,65.0,250.0,65,54.48820791047674,38.05369574326883,45.3938129008193,64,64,9.906510378654563,0.0,False,24.82228360898713,25.72088371857097,92.67945400121461,0.8864555835246564,5.975381681460284,0.3433833108194229,0.17087593797342726,True,27,3,9.05743567010282,1.2498369395493478,1.2154390126948509,-0.9574798408006797,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,38,82.33906615346572,0.170982492;0.170875938,1,False,nonlinear_pb_derjaguin,4.54685,25.6
6,1,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.029000+02:00,2026-09-08T15:25:54.359000+02:00,2026-09-08T15:25:21.694000+02:00,2.0,lower_plus_10nm,linear_drift_corrected,75.0,250.0,65,54.48820791047674,38.05369574326883,45.3938129008193,64,64,3.0,0.0,False,32.6754559084488,23.64854764148004,10.19262845061516,0.8533720465316454,6.434159156602858,0.041824715937665596,0.020894576292647127,True,26,3,9.047507856102017,4.742448149218662,3.563873083211609,-0.944098104212807,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,36,65.80072941204537,0.0208945763;0.0208945797,1,False,nonlinear_pb_derjaguin,4.54685,25.6
6,1,raw/keeper_6f30d59535114f89b568/08-09-26/map-data-2026.09.08-15.24.49.530.jpk-force-map,2026-09-08T15:24:49.029000+02:00,2026-09-08T15:25:54.359000+02:00,2026-09-08T15:25:21.694000+02:00,2.0,upper_200nm,linear_drift_corrected,65.0,200.0,65,54.48820791047674,38.05369574326883,45.3938129008193,64,64,3.0,0.0,False,24.061386452584202,29.776924621344886,15.713053457363717,0.9566138942535698,4.906437894327122,0.014129660127741825,0.007062876577199617,True,27,3,10.21820723661386,3.5305593130622883,3.4556314940101527,-0.9577422164060266,spatial_weight_curvature_no_downscaling_not_experimental_CI,False,broad_local_parameter_scale,28,85.67030876055222,0.00706287658;0.00706288458,1,False,nonlinear_pb_derjaguin,4.54685,25.6
