comparison,baseline_method,nominal_speed_um_per_s,distance_nm,force_jump_median_pN,force_jump_q25_pN,force_jump_q75_pN,paired_pixel_count,interpretation
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.05,205.0,-1.0039466257709702,-4.035356672444922,3.7122896106735093,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.05,210.0,-0.0697542378276893,-3.890312775041208,2.6013978249499248,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.05,215.0,-0.2985225893296968,-2.897207862476799,2.691895478873986,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.05,220.0,-0.21356491792762566,-3.490192253574386,1.5227685476146922,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.05,225.0,0.119660004803538,-2.3917862676918227,2.259302575540292,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.05,230.0,-0.12593741287931293,-3.232147268626628,2.6766675914079703,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.05,235.0,0.4121391783071173,-3.4811854382519716,2.763135657911141,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.05,240.0,-0.0745441531604587,-1.9197273989695618,2.5617491863496538,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.05,245.0,0.2633067324384326,-2.151940042229009,2.214676059055163,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.05,250.0,-0.18641952425439123,-1.710544239943188,1.4881952501529214,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.05,255.0,-0.29553928582242217,-2.6193007538215425,0.9105518564984393,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.05,260.0,-0.5046686285125598,-2.0568020091000774,1.51094038763499,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.05,265.0,-0.5906920536410063,-2.4630733232516686,1.4060893842060949,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.05,270.0,0.36971359709654195,-1.0905687220053215,1.666507245974803,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.05,275.0,-0.463770597015971,-1.5891848438503762,1.564646900446438,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.05,280.0,0.16812910021016497,-1.1411228070105812,1.397337064439903,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.05,285.0,0.21702728646107677,-1.282705305894343,1.8113693470547174,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.05,290.0,-0.025477127093380347,-1.4113890310354307,1.717754095169791,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.05,295.0,0.40151471284065926,-0.9020749121858268,1.4938837976280757,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.05,300.0,-0.06464457278249786,-2.1474066844227706,1.2101826604617527,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.05,305.0,-0.12181446761749515,-1.2818747271478963,1.7190805638828366,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.05,310.0,1.0565264879997631,-0.8075974624655984,2.163615626398144,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.05,315.0,0.2747720703442651,-1.360271316436466,2.4855875729654775,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.05,320.0,-0.0597962330677794,-1.6612568986333522,2.321658076122655,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.05,325.0,0.2537478102874823,-1.0259722790536046,1.5920426577763933,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.05,330.0,0.43854740759942296,-1.3721394803830207,1.4404819405389497,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.05,335.0,-0.45367947552315946,-1.6685904695195268,1.2615660024185338,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.05,340.0,-0.24413654624695114,-1.6240573975021282,1.2448978935714003,63,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.05,345.0,-0.36897591383902595,-1.467385608799515,1.333869753740751,62,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.05,350.0,0.15276110610397797,-1.1289429591754436,1.438974852710719,61,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.05,355.0,-0.8535220001241691,-1.9618441141516079,0.8992880846946976,56,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.05,360.0,-1.597618804634944,-3.118976911099695,0.1516581536657798,44,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,5.0,1197.9025008471017,464.3486735903289,1557.6941405547661,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,10.0,699.8498936163573,238.58325425380121,850.0645866932829,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,15.0,388.8041502290557,100.96135263237738,497.6909418019866,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,20.0,238.5996356448436,55.526601992990436,326.9983412654334,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,25.0,159.75447721344017,27.915049604903516,230.88107308070863,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,30.0,112.61708522485901,8.561206526392539,161.31936900121536,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,35.0,85.11597287348195,-1.2994228993726438,124.18963703932769,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,40.0,64.87858096600394,11.258593142459688,98.89668854794667,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,45.0,50.741830255800664,8.239153778406916,79.66033713936855,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,50.0,39.629478770556716,1.7707336295473795,64.15200725384338,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,55.0,28.8080940888714,3.859882846828441,53.83480709675001,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,60.0,21.920744570664027,-6.642098745980135,41.919337371433244,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,65.0,19.51319923773184,-3.7843122736887125,34.025124180085,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,70.0,12.984812538306343,-4.342742245897945,28.998172024869945,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,75.0,13.491294796668782,-7.483686820719505,20.888064889675704,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,80.0,6.4574383256624515,-7.534007614999716,17.756503635234658,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,85.0,4.991198115599516,-9.304634863743782,12.169303211546392,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,90.0,3.643944176402009,-9.766198526694481,9.44975148057479,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,95.0,1.3059499485332893,-9.12768360306941,9.103426017088667,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,100.0,0.4056875254341463,-9.97385522767019,7.58783155881768,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,105.0,-1.8165390004217343,-9.131101478872965,5.501231350779541,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,110.0,-1.0753638559064882,-9.227852338555694,5.764628265128691,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,115.0,-0.05060076887674114,-8.269155221969726,5.5476134448710654,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,120.0,0.057383864360286196,-8.837897754906933,5.0842367851786,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,125.0,-1.1846632880155,-9.231743246394359,4.846399050657189,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,130.0,-1.995605381742199,-7.710090654569629,4.038923155693426,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,135.0,-0.07284880586418563,-9.251775980584368,4.862792499179507,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,140.0,-2.1246977115121073,-9.788792903853253,4.4838416999253425,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,145.0,-1.5607173071129994,-9.13384197618749,4.217297595792987,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,150.0,-2.227297222453539,-7.465278527977274,3.354915009351833,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,155.0,-2.706002691165514,-7.9112086302600115,3.773745584646152,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,160.0,-2.518077651428911,-8.058867888827894,3.8224580409327715,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,165.0,-2.087921467593637,-6.817889177406438,3.674351289246321,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,170.0,-2.752233525568015,-6.489550081060528,3.2326430161597575,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,175.0,-3.098922729812712,-7.1416920478230805,2.7980183721662613,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,180.0,-3.313893082951695,-6.262347803500095,0.7586697625433433,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,185.0,-1.5615553699417641,-5.902295255853634,2.2456427491713082,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,190.0,-1.7216962430801064,-5.842319133122106,1.8785844421653843,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,195.0,-2.748400724156555,-6.177712642187425,2.2296160841234443,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,200.0,-1.7798398979525265,-7.634713172156824,2.2303050480598317,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,205.0,-1.6434284920221376,-5.878156685375644,2.0425912775893758,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,210.0,-2.4579202985871746,-7.317197821952359,3.2562947646332203,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,215.0,-2.138612789776291,-7.203083556882728,2.700939297928742,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,220.0,-1.4376156842052616,-5.605823399567625,1.4316844935098558,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,225.0,-1.8862933540369733,-6.199511221613193,1.096595869836888,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,230.0,-1.6218301418823446,-4.8614470404226235,0.05161615552410537,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,235.0,-2.2047489852595894,-5.730947892270377,1.2872832078933276,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,240.0,-2.2529496774394477,-5.2588845781182885,0.14672713128114268,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,245.0,-1.2360944652389882,-3.4373780940221996,1.434559153130925,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,250.0,-1.3434829781295732,-3.6826855673786847,0.17729237689440314,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,255.0,-1.6868591730663587,-3.9949736008473393,1.7606958796899779,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,260.0,-0.5205413131473189,-3.37057784608215,1.5043913193012726,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,265.0,-0.6120689620802668,-2.053494781188356,0.82139765573257,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,270.0,-0.03651004877681063,-1.5540113970395186,1.3741329513641432,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,275.0,0.11183749136228582,-1.1930714509791627,1.3279258188441003,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,280.0,-0.16599528972497365,-1.299047909485807,1.4409041483465068,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,285.0,0.30769575173782443,-1.4092448566513005,2.232640835479816,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,290.0,-0.17840603152228118,-1.6311869091758717,1.073415675515343,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,295.0,-0.5576933322563881,-1.825757280264973,1.4240347523901304,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,300.0,-0.1416077663400639,-2.1125793744038637,1.780647234929814,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,305.0,-0.12702577417101957,-1.272012487558086,1.5596291621352387,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,310.0,0.3535320450150005,-1.1285533905969203,2.216541317072129,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,315.0,0.44728610200945285,-0.640415178636584,1.9283219906477769,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,320.0,0.4083402203068346,-0.7783423840158983,1.8075737158832335,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,325.0,1.2023565658062565,-0.39237547567574127,2.547310618823529,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,330.0,0.46336946377298116,-0.8519057361538491,1.6312244704106216,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,335.0,0.02651861833910943,-1.08624881563964,1.0609844120279306,64,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,340.0,-0.06028788685728914,-1.1273326994650423,1.349811790503764,63,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
block3_minus_block2_across_liquid_refresh,linear_drift_corrected,0.1,345.0,-0.22934654234584917,-1.7768115572700132,1.5017916145084462,63,refresh_plus_elapsed_time_plus_block_order; not pure liquid causal effect
